Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
701,20,RL,85.0,14331,Pave,0,0,AllPub,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,3,2,PConc,5.0,3.0,4.0,6.0,1274,1.0,0,526,1800,GasA,4,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,5,2002.0,3.0,3,765,3.0,3.0,Y,270,78,0,0,0,0,0,5,2006,WD,Normal,312500
702,20,RL,80.0,9600,Pave,0,0,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,2,2,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,1164,1164,GasA,2,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,TA,6,Typ,0,5,1969.0,1.0,2,528,3.0,3.0,Y,0,0,0,0,0,0,0,7,2006,COD,Normal,140000
703,60,RL,82.0,12438,Pave,1,0,AllPub,Inside,0,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,4,2,PConc,5.0,4.0,1.0,1.0,0,1.0,0,1234,1234,GasA,4,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,Typ,1,3,2006.0,3.0,3,666,3.0,3.0,Y,324,100,0,0,0,0,0,7,2006,New,Partial,361919
704,190,RM,76.0,7630,Pave,0,0,AllPub,Inside,0,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,BrkTil,4.0,3.0,1.0,1.0,0,1.0,0,360,360,GasA,3,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,Gd,8,Typ,1,1,1999.0,1.0,2,672,3.0,3.0,N,344,0,40,0,0,0,0,5,2010,WD,Normal,140000
705,20,RL,70.0,8400,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,3,2,PConc,4.0,3.0,3.0,6.0,712,1.0,0,761,1473,GasA,4,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,Gd,7,Typ,0,5,2004.0,2.0,2,606,3.0,3.0,Y,0,35,0,144,0,0,0,5,2010,WD,Normal,213000
708,120,RL,48.0,6240,Pave,0,0,AllPub,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,3,2,PConc,4.0,3.0,1.0,6.0,863,1.0,0,461,1324,GasA,4,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,Gd,6,Typ,1,5,2006.0,3.0,2,550,3.0,3.0,Y,192,38,0,0,0,0,0,12,2009,WD,Normal,254000
709,60,RL,65.0,9018,Pave,1,0,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,3.0,1.0,0,1.0,0,728,728,GasA,4,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,5,2007.0,3.0,2,400,3.0,3.0,Y,100,24,0,0,0,0,0,7,2007,New,Partial,179540
712,50,C (all),66.0,8712,Pave,0,2,AllPub,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,Stone,3.0,3.0,2.0,1.0,0,1.0,0,859,859,GasA,3,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,1,1964.0,2.0,1,384,3.0,3.0,N,68,0,98,0,0,0,0,1,2010,WD,Abnorml,102776
713,120,RL,40.0,4671,Pave,1,2,AllPub,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,PConc,4.0,3.0,2.0,6.0,767,1.0,0,461,1228,GasA,3,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Gd,5,Typ,1,5,1988.0,3.0,2,472,3.0,3.0,Y,168,120,0,0,0,0,0,10,2008,WD,Normal,189000
714,190,RL,60.0,9873,Pave,0,0,AllPub,Inside,0,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,2,2,CBlock,3.0,3.0,3.0,5.0,789,1.0,0,171,960,GasW,2,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,1,1970.0,1.0,2,576,3.0,3.0,Y,0,288,0,0,0,0,0,5,2006,WD,Normal,129000
716,20,RL,78.0,10140,Pave,0,0,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,2,2,CBlock,4.0,3.0,1.0,1.0,0,1.0,0,1064,1064,GasA,2,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,TA,7,Typ,1,5,1974.0,2.0,2,478,3.0,3.0,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,165000
717,70,RM,60.0,10800,Pave,0,1,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,2,3,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,718,718,GasA,4,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,1,1996.0,1.0,2,704,3.0,3.0,P,0,48,143,0,0,0,0,7,2007,WD,Normal,159500
718,20,RL,80.0,10000,Pave,0,0,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4.0,3.0,1.0,4.0,1084,1.0,0,92,1176,GasA,3,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,Gd,5,Typ,1,5,1973.0,1.0,2,439,3.0,3.0,Y,224,0,0,0,0,0,0,11,2008,WD,Normal,157000
719,60,RL,96.0,10542,Pave,0,0,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,3,2,PConc,4.0,3.0,4.0,6.0,1173,1.0,0,138,1311,GasA,4,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,5,1993.0,2.0,3,983,3.0,3.0,Y,250,154,216,0,0,0,0,8,2008,WD,Normal,341000
720,20,RL,69.0,9920,Pave,1,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,4.0,3.0,4.0,5.0,523,1.0,0,448,971,GasA,2,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,5,1969.0,1.0,1,300,3.0,3.0,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,128500
723,20,RL,70.0,8120,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3.0,3.0,1.0,5.0,191,1.0,0,673,864,GasA,4,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,1,1994.0,1.0,2,463,3.0,3.0,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,124500
724,50,RL,60.0,8172,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,3.0,3.0,1.0,1.0,0,1.0,0,941,941,GasA,4,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,1,1958.0,1.0,1,548,3.0,3.0,Y,0,0,0,0,156,0,0,5,2008,WD,Normal,135000
725,20,RL,86.0,13286,Pave,1,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,4,2,PConc,5.0,3.0,1.0,6.0,1234,1.0,0,464,1698,GasA,4,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,5,2007.0,3.0,3,768,3.0,3.0,Y,327,64,0,0,0,0,0,2,2009,WD,Normal,320000
726,20,RL,60.0,6960,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,3.0,3.0,1.0,5.0,375,4.0,239,250,864,GasA,2,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,1,1989.0,1.0,2,660,3.0,3.0,Y,96,0,0,0,0,0,500,11,2009,WD,Normal,120500
728,20,RL,64.0,7314,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,3,2,PConc,4.0,3.0,3.0,6.0,724,1.0,0,508,1232,GasA,4,Y,SBrkr,1232,0,0,1232,1,0,2,0,2,1,Gd,6,Typ,0,5,2007.0,2.0,2,632,3.0,3.0,Y,132,0,0,0,0,0,0,2,2009,WD,Normal,194500
729,90,RL,85.0,11475,Pave,0,0,AllPub,Corner,0,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,2,2,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,1584,1584,GasA,2,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,TA,9,Typ,0,1,1968.0,1.0,3,888,3.0,3.0,Y,0,25,0,0,0,0,0,7,2009,COD,Abnorml,110000
730,30,RM,52.0,6240,Pave,0,0,AllPub,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,4.0,152,1.0,0,628,780,GasA,2,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,TA,5,Typ,0,1,1962.0,1.0,2,539,3.0,3.0,Y,0,23,112,0,0,0,0,1,2009,WD,Normal,103000
731,120,RL,39.0,5389,Pave,1,0,AllPub,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,PConc,4.0,3.0,1.0,6.0,1180,1.0,0,415,1595,GasA,4,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,5,1995.0,2.0,2,608,3.0,3.0,Y,237,152,0,0,0,0,0,3,2010,WD,Normal,236500
732,80,RL,73.0,9590,Pave,1,0,AllPub,Corner,0,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,2,PConc,5.0,3.0,3.0,6.0,786,1.0,0,82,868,GasA,4,Y,SBrkr,1146,0,0,1146,1,0,2,0,3,1,Gd,6,Typ,1,5,2003.0,3.0,2,438,3.0,3.0,Y,160,22,0,0,0,0,0,5,2007,WD,Normal,187500
733,60,RL,75.0,11404,Pave,1,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,3,2,PConc,4.0,3.0,3.0,5.0,252,1.0,0,901,1153,GasA,4,Y,SBrkr,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,5,1998.0,3.0,2,541,3.0,3.0,Y,192,84,0,0,0,0,0,7,2008,WD,Normal,222500
734,20,RL,80.0,10000,Pave,0,0,AllPub,Corner,0,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3.0,3.0,1.0,4.0,594,1.0,0,270,864,GasA,4,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,5,1961.0,2.0,1,264,3.0,3.0,Y,165,0,0,0,0,0,400,3,2009,WD,Normal,131400
736,75,RM,60.0,10800,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,3.0,2.0,3.0,390,1.0,0,490,880,GasW,1,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,2,1,1914.0,1.0,2,320,3.0,3.0,N,0,341,0,0,0,0,0,10,2006,WD,Normal,163000
738,60,RL,72.0,10463,Pave,1,2,AllPub,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,893,893,GasA,4,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,Gd,8,Typ,1,5,2005.0,3.0,3,800,3.0,3.0,Y,0,116,0,0,0,0,0,6,2006,WD,Normal,239900
740,60,RL,65.0,9313,Pave,1,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,864,864,GasA,4,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,5,2004.0,2.0,2,572,3.0,3.0,Y,187,56,0,0,0,0,0,4,2009,WD,Normal,190000
741,70,RM,60.0,9600,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,3,BrkTil,2.0,2.0,1.0,1.0,0,1.0,0,264,264,GasA,4,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,1,1910.0,1.0,2,360,3.0,4.0,Y,270,0,112,0,0,0,0,5,2007,WD,Abnorml,132000
742,20,RL,65.0,6768,Pave,1,0,AllPub,Inside,0,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3.0,3.0,2.0,6.0,832,1.0,0,80,912,GasA,3,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,Gd,5,Typ,0,1,1962.0,1.0,1,288,3.0,3.0,Y,168,0,0,0,0,0,0,5,2008,WD,Normal,142000
743,20,RL,65.0,8450,Pave,0,0,AllPub,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,2,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1349,1349,GasA,4,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,5,2000.0,1.0,2,539,3.0,3.0,Y,120,55,0,0,0,0,0,12,2007,WD,Normal,179000
744,80,RL,70.0,12886,Pave,1,0,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4.0,3.0,3.0,5.0,444,1.0,0,76,520,GasA,4,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,TA,6,Min2,1,5,1997.0,2.0,2,480,3.0,3.0,Y,302,0,0,0,100,0,0,10,2009,WD,Normal,175000
745,120,RL,41.0,5395,Pave,1,2,AllPub,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,PConc,4.0,3.0,1.0,6.0,733,1.0,0,604,1337,GasA,3,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,1,5,1993.0,2.0,2,462,3.0,3.0,Y,96,0,70,168,0,0,0,10,2008,WD,Normal,180000
748,70,RM,65.0,11700,Pave,1,0,AllPub,Corner,0,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,3,2,Stone,3.0,2.0,1.0,1.0,0,1.0,0,1240,1240,GasW,2,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,Typ,1,1,1950.0,1.0,4,864,3.0,3.0,N,181,0,386,0,0,0,0,5,2009,WD,Normal,265979
749,20,RL,59.0,10593,Pave,1,0,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,3,2,PConc,4.0,3.0,1.0,6.0,919,1.0,0,801,1720,GasA,4,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,5,1996.0,3.0,2,527,3.0,3.0,Y,240,56,154,0,0,0,0,3,2010,WD,Normal,260400
753,20,RL,79.0,9236,Pave,1,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,4.0,3.0,4.0,6.0,1200,1.0,0,279,1479,GasA,4,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,5,1997.0,2.0,2,576,3.0,3.0,Y,168,27,0,0,0,0,0,7,2006,WD,Normal,217000
754,60,RL,80.0,10240,Pave,0,0,AllPub,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,3,2,PConc,4.0,3.0,2.0,1.0,0,1.0,0,1030,1030,GasA,3,Y,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,Ex,8,Typ,1,5,2005.0,2.0,3,878,3.0,3.0,Y,192,52,0,0,0,0,0,3,2006,WD,Normal,275500
755,20,RL,61.0,7930,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3.0,3.0,1.0,6.0,439,2.0,472,115,1026,GasA,3,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,1,1969.0,2.0,2,440,3.0,3.0,Y,171,48,0,0,0,0,0,7,2009,WD,Normal,156000
756,160,FV,34.0,3230,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,2,2,PConc,4.0,3.0,1.0,6.0,381,1.0,0,348,729,GasA,3,Y,SBrkr,742,729,0,1471,0,0,2,1,3,1,TA,6,Typ,0,1,1999.0,1.0,2,440,3.0,3.0,Y,0,24,0,0,0,0,0,3,2009,WD,Normal,172500
757,60,RL,68.0,10769,Pave,1,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,3.0,6.0,20,1.0,0,846,866,GasA,4,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,5,2007.0,2.0,2,578,3.0,3.0,Y,144,105,0,0,0,0,0,4,2009,WD,Normal,212000
759,160,FV,24.0,2280,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,2,2,PConc,4.0,3.0,1.0,5.0,549,1.0,0,195,744,GasA,3,Y,SBrkr,757,744,0,1501,0,0,2,1,3,1,TA,6,Typ,0,1,1999.0,1.0,2,440,3.0,3.0,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,179400
760,60,RL,65.0,12257,Pave,1,0,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,3,2,PConc,4.0,3.0,3.0,2.0,56,5.0,64,1198,1318,GasA,4,Y,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,Gd,9,Typ,1,5,1995.0,2.0,3,752,3.0,3.0,Y,222,98,0,0,0,0,0,11,2007,WD,Normal,290000
761,20,RL,70.0,9100,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,612,1.0,0,252,864,GasA,4,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,0,1,2008.0,1.0,1,300,5.0,5.0,Y,0,0,0,0,0,0,450,10,2009,WD,Normal,127500
762,30,RM,60.0,6911,Pave,0,0,AllPub,FR2,0,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,3.0,3.0,2.0,2.0,405,1.0,0,740,1145,GasA,2,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,Fa,5,Min1,0,1,1965.0,1.0,2,440,3.0,3.0,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,100000
763,60,FV,72.0,8640,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4.0,3.0,2.0,6.0,24,1.0,0,732,756,GasA,4,Y,SBrkr,764,783,0,1547,0,0,2,1,3,1,Gd,7,Typ,0,5,2009.0,1.0,2,614,3.0,3.0,Y,169,45,0,0,0,0,0,6,2010,Con,Normal,215200
764,60,RL,82.0,9430,Pave,0,0,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,3,2,PConc,4.0,3.0,2.0,6.0,1163,1.0,0,89,1252,GasA,4,Y,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,5,1999.0,2.0,3,856,3.0,3.0,Y,0,128,0,0,180,0,0,7,2009,WD,Normal,337000
765,120,RL,30.0,9549,Pave,1,0,AllPub,CulDSac,0,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,PConc,4.0,4.0,3.0,2.0,437,6.0,1057,0,1494,GasA,4,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,Ex,6,Typ,1,5,1995.0,3.0,2,481,3.0,3.0,Y,0,30,0,0,216,0,0,4,2006,WD,Normal,270000
766,20,RL,75.0,14587,Pave,1,0,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1498,1498,GasA,4,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,Ex,6,Typ,1,5,2008.0,3.0,2,592,3.0,3.0,Y,0,174,0,0,0,0,0,8,2008,New,Partial,264132
767,60,RL,80.0,10421,Pave,0,0,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,2,2,CBlock,4.0,3.0,1.0,6.0,394,1.0,0,586,980,GasA,2,Y,SBrkr,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,5,1988.0,1.0,2,496,3.0,3.0,Y,228,66,156,0,0,0,500,3,2010,WD,Normal,196500
768,50,RL,75.0,12508,Pave,1,0,AllPub,Inside,0,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4.0,3.0,2.0,5.0,660,1.0,0,323,983,GasA,4,Y,SBrkr,983,767,0,1750,1,0,2,0,4,1,TA,7,Mod,0,5,1989.0,1.0,1,423,3.0,3.0,Y,245,0,156,0,0,0,1300,7,2008,WD,Normal,160000
769,20,RL,70.0,9100,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,1.0,6.0,24,1.0,0,1836,1860,GasA,4,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,5,2004.0,3.0,2,484,3.0,3.0,Y,120,33,0,0,0,0,0,10,2006,WD,Normal,216837
770,60,RL,47.0,53504,Pave,2,2,AllPub,CulDSac,1,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,4,2,PConc,4.0,3.0,4.0,5.0,1416,1.0,0,234,1650,GasA,4,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,Ex,12,Mod,1,3,2003.0,3.0,3,841,3.0,3.0,Y,503,36,0,0,210,0,0,6,2010,WD,Normal,538000
772,20,RL,67.0,8877,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2.0,2.0,1.0,2.0,836,1.0,0,0,836,GasA,2,Y,FuseF,1220,0,0,1220,0,0,1,0,2,1,TA,6,Typ,0,1,1951.0,1.0,2,396,3.0,3.0,Y,0,0,0,0,0,0,0,4,2006,COD,Normal,102000
773,80,RL,94.0,7819,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3.0,3.0,3.0,5.0,422,4.0,127,480,1029,GasA,2,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,1,1976.0,1.0,2,672,3.0,3.0,Y,144,0,0,0,0,0,0,3,2010,WD,Abnorml,107000
774,20,RL,70.0,10150,Pave,0,0,AllPub,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,2,2,CBlock,3.0,3.0,1.0,3.0,456,1.0,0,456,912,GasA,4,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,5,1958.0,2.0,1,275,3.0,3.0,Y,0,0,0,0,0,0,0,7,2007,COD,Normal,114500
775,20,RL,110.0,14226,Pave,0,0,AllPub,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,3,2,PConc,4.0,3.0,3.0,1.0,0,1.0,0,1935,1935,GasA,3,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,5,2006.0,3.0,3,895,3.0,3.0,Y,315,45,0,0,0,0,0,7,2007,New,Partial,395000
